Order_ID,Order_Date,Ship_Date,Segment,State,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-11249,2022-07-10,2022-07-13,Consumer,Pennsylvania,West,Technology,Phones,2946.07,10,0.0,507.53
ORD-11250,2022-07-11,2022-07-14,Consumer,Texas,South,Technology,Phones,2517.05,6,0.3,325.6
ORD-11251,2022-07-11,2022-07-15,Consumer,Georgia,Central,Technology,Laptops,1805.88,7,0.1,517.95
ORD-11252,2022-07-11,2022-07-13,Consumer,Texas,Central,Office Supplies,Paper,108.23,10,0.0,8.96
ORD-11253,2022-07-12,2022-07-15,Consumer,Texas,West,Technology,Copiers,2591.09,5,0.2,211.81
ORD-11254,2022-07-12,2022-07-17,Corporate,Florida,South,Technology,Phones,2571.51,2,0.3,431.83
ORD-11255,2022-07-13,2022-07-18,Corporate,New York,West,Technology,Copiers,374.88,7,0.1,99.36
ORD-11256,2022-07-13,2022-07-20,Consumer,Illinois,East,Furniture,Furnishings,951.81,3,0.0,193.34
ORD-11257,2022-07-14,2022-07-20,Consumer,Washington,West,Office Supplies,Labels,317.03,8,0.2,72.26
ORD-11258,2022-07-14,2022-07-17,Consumer,Georgia,West,Office Supplies,Labels,19.37,2,0.2,1.8
ORD-11259,2022-07-17,2022-07-21,Home Office,Georgia,West,Office Supplies,Paper,346.98,4,0.1,75.23
ORD-11260,2022-07-17,2022-07-24,Corporate,Texas,West,Technology,Laptops,2139.09,2,0.1,86.27
ORD-11261,2022-07-18,2022-07-22,Corporate,Ohio,Central,Office Supplies,Binders,156.7,2,0.1,16.86
ORD-11262,2022-07-18,2022-07-23,Corporate,Ohio,Central,Office Supplies,Labels,404.17,9,0.3,-6.62
ORD-11263,2022-07-18,2022-07-24,Consumer,Illinois,East,Technology,Accessories,789.97,2,0.3,147.91
ORD-11264,2022-07-18,2022-07-23,Consumer,Ohio,East,Office Supplies,Art,14.34,8,0.3,2.86
ORD-11265,2022-07-18,2022-07-23,Home Office,New York,Central,Office Supplies,Art,341.64,7,0.4,33.67
ORD-11266,2022-07-18,2022-07-20,Home Office,New York,Central,Technology,Accessories,1024.93,3,0.3,-98.09
ORD-11267,2022-07-20,2022-07-25,Corporate,Michigan,South,Office Supplies,Art,371.56,6,0.4,37.25
ORD-11268,2022-07-20,2022-07-23,Corporate,Pennsylvania,East,Technology,Phones,2273.33,6,0.1,97.42
ORD-11269,2022-07-20,2022-07-22,Corporate,Texas,Central,Technology,Laptops,2309.6,2,0.2,417.29
ORD-11270,2022-07-20,2022-07-23,Consumer,Ohio,Central,Furniture,Chairs,1351.23,6,0.4,107.88
ORD-11271,2022-07-20,2022-07-23,Corporate,Michigan,South,Office Supplies,Paper,424.5,9,0.1,78.14
ORD-11272,2022-07-21,2022-07-25,Home Office,Pennsylvania,West,Technology,Accessories,448.09,6,0.3,20.74
ORD-11273,2022-07-21,2022-07-26,Corporate,Ohio,West,Technology,Laptops,417.42,5,0.0,71.91
ORD-11274,2022-07-23,2022-07-28,Consumer,Michigan,South,Technology,Phones,1339.9,10,0.2,-40.46
ORD-11275,2022-07-24,2022-07-28,Consumer,Michigan,Central,Technology,Phones,1176.7,8,0.0,98.02
ORD-11276,2022-07-24,2022-07-31,Home Office,Georgia,West,Technology,Copiers,2463.06,6,0.0,823.42
ORD-11277,2022-07-24,2022-07-28,Consumer,Pennsylvania,South,Technology,Phones,402.49,5,0.2,95.2
ORD-11278,2022-07-25,2022-07-27,Home Office,Washington,West,Furniture,Furnishings,1092.9,10,0.3,-11.07
ORD-11279,2022-07-27,2022-07-29,Corporate,New York,South,Furniture,Bookcases,246.04,10,0.2,24.65
ORD-11280,2022-07-27,2022-08-03,Consumer,Texas,West,Technology,Laptops,2424.64,6,0.0,635.56
ORD-11281,2022-07-28,2022-08-03,Consumer,New York,East,Office Supplies,Envelopes,34.61,6,0.1,0.76
ORD-11282,2022-07-29,2022-07-31,Consumer,New York,Central,Technology,Phones,1328.05,5,0.0,184.05
ORD-11283,2022-07-30,2022-08-04,Corporate,Texas,South,Furniture,Bookcases,541.53,10,0.1,45.65
ORD-11284,2022-07-30,2022-08-06,Consumer,Michigan,Central,Technology,Laptops,2449.75,8,0.3,437.94
ORD-11285,2022-07-30,2022-08-06,Home Office,Ohio,South,Technology,Laptops,1334.29,6,0.2,295.99
ORD-11286,2022-07-31,2022-08-06,Corporate,Illinois,West,Furniture,Tables,710.84,6,0.0,137.14
ORD-11287,2022-07-31,2022-08-02,Consumer,Ohio,West,Technology,Laptops,832.88,4,0.0,201.68
ORD-11288,2022-08-02,2022-08-06,Corporate,Florida,South,Office Supplies,Binders,489.7,2,0.3,39.69
ORD-11289,2022-08-03,2022-08-05,Home Office,Ohio,Central,Technology,Accessories,1201.88,9,0.1,233.58
ORD-11290,2022-08-03,2022-08-06,Corporate,Ohio,Central,Technology,Laptops,544.18,9,0.4,63.45
ORD-11291,2022-08-03,2022-08-09,Corporate,Pennsylvania,West,Furniture,Tables,1055.86,5,0.1,142.34
ORD-11292,2022-08-03,2022-08-05,Corporate,New York,East,Office Supplies,Paper,297.07,4,0.0,70.53
ORD-11293,2022-08-04,2022-08-08,Consumer,Ohio,Central,Furniture,Tables,236.37,8,0.4,12.95
ORD-11294,2022-08-04,2022-08-09,Corporate,Pennsylvania,West,Furniture,Chairs,559.67,3,0.1,119.87
ORD-11295,2022-08-05,2022-08-07,Consumer,Ohio,Central,Office Supplies,Envelopes,413.04,6,0.2,78.97
ORD-11296,2022-08-05,2022-08-08,Consumer,Illinois,South,Technology,Copiers,1747.0,7,0.1,272.62
ORD-11297,2022-08-08,2022-08-15,Home Office,Pennsylvania,South,Office Supplies,Art,80.01,1,0.0,22.61
ORD-11298,2022-08-08,2022-08-12,Consumer,California,East,Technology,Phones,959.95,10,0.0,191.04
ORD-11299,2022-08-09,2022-08-14,Corporate,Florida,West,Technology,Phones,995.97,7,0.4,-109.41
ORD-11300,2022-08-09,2022-08-12,Home Office,Illinois,East,Furniture,Chairs,1296.16,4,0.3,-108.49
ORD-11301,2022-08-09,2022-08-11,Home Office,Michigan,Central,Technology,Accessories,2296.21,1,0.2,103.96
ORD-11302,2022-08-10,2022-08-17,Home Office,Florida,Central,Technology,Copiers,200.38,6,0.1,30.73
ORD-11303,2022-08-10,2022-08-17,Corporate,Ohio,East,Technology,Laptops,331.19,1,0.1,27.44
ORD-11304,2022-08-10,2022-08-13,Consumer,Texas,Central,Furniture,Furnishings,1443.26,2,0.2,-45.02
ORD-11305,2022-08-10,2022-08-13,Corporate,Michigan,Central,Office Supplies,Paper,421.28,8,0.0,21.55
ORD-11306,2022-08-12,2022-08-18,Consumer,Michigan,West,Furniture,Chairs,568.97,4,0.2,98.02
ORD-11307,2022-08-14,2022-08-19,Consumer,New York,East,Office Supplies,Binders,164.97,6,0.2,-3.21
ORD-11308,2022-08-15,2022-08-20,Home Office,Ohio,Central,Furniture,Bookcases,784.44,6,0.2,24.41
ORD-11309,2022-08-16,2022-08-21,Home Office,Washington,Central,Technology,Accessories,2559.59,10,0.4,-143.33
ORD-11310,2022-08-17,2022-08-21,Consumer,Pennsylvania,West,Technology,Accessories,2409.01,3,0.1,644.56
ORD-11311,2022-08-17,2022-08-24,Home Office,Pennsylvania,East,Furniture,Chairs,924.25,4,0.2,206.09
ORD-11312,2022-08-18,2022-08-23,Home Office,New York,South,Technology,Laptops,1256.49,9,0.2,300.58
ORD-11313,2022-08-18,2022-08-24,Home Office,Washington,Central,Office Supplies,Binders,53.75,7,0.2,8.39
ORD-11314,2022-08-18,2022-08-25,Consumer,California,Central,Furniture,Bookcases,1038.25,9,0.4,-34.99
ORD-11315,2022-08-19,2022-08-21,Corporate,Michigan,South,Furniture,Chairs,1302.15,5,0.2,209.85
ORD-11316,2022-08-19,2022-08-25,Corporate,Texas,East,Technology,Copiers,212.22,5,0.4,-21.2
ORD-11317,2022-08-20,2022-08-22,Corporate,Illinois,Central,Office Supplies,Binders,359.39,5,0.0,89.82
ORD-11318,2022-08-20,2022-08-25,Corporate,Michigan,East,Furniture,Chairs,1935.49,1,0.0,538.67
ORD-11319,2022-08-21,2022-08-24,Corporate,California,South,Furniture,Chairs,1906.47,5,0.0,497.14
ORD-11320,2022-08-21,2022-08-26,Consumer,Illinois,East,Furniture,Bookcases,666.3,4,0.1,21.06
ORD-11321,2022-08-21,2022-08-24,Consumer,California,Central,Office Supplies,Paper,393.09,6,0.3,36.65
ORD-11322,2022-08-23,2022-08-29,Corporate,New York,South,Office Supplies,Envelopes,33.61,5,0.2,1.95
ORD-11323,2022-08-25,2022-09-01,Home Office,Washington,South,Furniture,Tables,1917.92,3,0.4,0.23
ORD-11324,2022-08-25,2022-08-29,Corporate,Georgia,East,Technology,Accessories,1411.64,5,0.1,193.83
ORD-11325,2022-08-26,2022-08-28,Home Office,Texas,South,Technology,Accessories,784.87,7,0.3,8.33
ORD-11326,2022-08-26,2022-08-31,Home Office,Washington,Central,Technology,Copiers,1235.48,6,0.3,-104.14
ORD-11327,2022-08-26,2022-08-31,Corporate,California,South,Furniture,Furnishings,1558.38,1,0.4,-39.04
ORD-11328,2022-08-27,2022-08-30,Consumer,Michigan,Central,Technology,Laptops,2502.1,6,0.4,262.98
ORD-11329,2022-08-27,2022-09-03,Consumer,Pennsylvania,Central,Office Supplies,Labels,113.88,7,0.1,22.46
ORD-11330,2022-08-27,2022-09-03,Consumer,New York,South,Technology,Copiers,1522.39,5,0.0,478.1
ORD-11331,2022-08-29,2022-08-31,Corporate,Michigan,West,Technology,Accessories,804.07,6,0.3,83.1
ORD-11332,2022-08-30,2022-09-02,Home Office,Texas,East,Technology,Phones,1901.71,8,0.4,-116.78
ORD-11333,2022-08-31,2022-09-06,Home Office,Illinois,Central,Technology,Laptops,582.48,8,0.0,142.99
ORD-11334,2022-08-31,2022-09-02,Consumer,California,West,Office Supplies,Binders,371.91,10,0.1,35.22
ORD-11335,2022-09-01,2022-09-07,Consumer,New York,East,Office Supplies,Paper,325.97,1,0.3,6.04
ORD-11336,2022-09-02,2022-09-05,Consumer,Illinois,West,Furniture,Furnishings,1455.09,8,0.3,-58.55
ORD-11337,2022-09-02,2022-09-05,Home Office,Michigan,South,Technology,Accessories,2692.6,7,0.0,366.79
ORD-11338,2022-09-03,2022-09-10,Consumer,Florida,East,Office Supplies,Paper,190.22,9,0.1,3.32
ORD-11339,2022-09-03,2022-09-10,Corporate,Ohio,East,Office Supplies,Labels,64.64,5,0.2,6.77
ORD-11340,2022-09-05,2022-09-12,Home Office,Illinois,Central,Technology,Copiers,949.26,7,0.3,143.0
ORD-11341,2022-09-07,2022-09-12,Corporate,Texas,South,Technology,Copiers,241.14,5,0.0,39.48
ORD-11342,2022-09-07,2022-09-12,Home Office,Illinois,West,Technology,Copiers,1144.57,10,0.0,63.87
ORD-11343,2022-09-11,2022-09-14,Corporate,Ohio,East,Technology,Accessories,548.23,1,0.2,40.62
ORD-11344,2022-09-12,2022-09-14,Home Office,Georgia,Central,Furniture,Tables,1036.44,9,0.3,22.06
ORD-11345,2022-09-13,2022-09-20,Home Office,Michigan,Central,Technology,Laptops,1686.63,8,0.2,216.8
ORD-11346,2022-09-14,2022-09-19,Corporate,New York,Central,Technology,Accessories,227.79,7,0.3,8.94
ORD-11347,2022-09-15,2022-09-19,Consumer,Washington,Central,Office Supplies,Binders,482.11,10,0.4,2.75
ORD-11348,2022-09-16,2022-09-19,Consumer,California,South,Office Supplies,Labels,342.0,3,0.0,49.1
ORD-11349,2022-09-17,2022-09-24,Home Office,Ohio,South,Technology,Phones,2367.18,4,0.2,430.53
ORD-11350,2022-09-18,2022-09-20,Home Office,Pennsylvania,East,Technology,Phones,1659.63,2,0.3,319.98
ORD-11351,2022-09-18,2022-09-24,Consumer,New York,West,Office Supplies,Art,71.52,6,0.3,-6.79
ORD-11352,2022-09-19,2022-09-22,Corporate,New York,East,Office Supplies,Paper,387.38,7,0.3,55.06
ORD-11353,2022-09-19,2022-09-26,Consumer,Illinois,East,Office Supplies,Labels,68.9,8,0.3,-1.4
ORD-11354,2022-09-21,2022-09-24,Home Office,Texas,East,Furniture,Tables,133.35,9,0.3,-1.6
ORD-11355,2022-09-21,2022-09-25,Consumer,California,West,Technology,Phones,2364.8,1,0.1,367.46
ORD-11356,2022-09-21,2022-09-24,Consumer,Georgia,Central,Furniture,Chairs,761.38,4,0.3,8.77
ORD-11357,2022-09-21,2022-09-23,Corporate,Michigan,Central,Office Supplies,Envelopes,10.66,3,0.4,-0.64
ORD-11358,2022-09-22,2022-09-28,Consumer,Michigan,South,Furniture,Furnishings,1328.27,3,0.0,454.61
ORD-11359,2022-09-22,2022-09-28,Corporate,Florida,West,Furniture,Chairs,1709.42,10,0.0,97.57
ORD-11360,2022-09-23,2022-09-25,Corporate,Illinois,East,Furniture,Chairs,1807.27,6,0.3,243.91
ORD-11361,2022-09-23,2022-09-29,Home Office,Michigan,West,Technology,Accessories,2385.05,9,0.1,327.7
ORD-11362,2022-09-25,2022-10-01,Home Office,California,South,Office Supplies,Art,205.02,2,0.4,-12.12
ORD-11363,2022-09-26,2022-09-29,Consumer,Washington,West,Furniture,Bookcases,224.82,5,0.3,-7.09
ORD-11364,2022-09-26,2022-09-29,Consumer,Georgia,East,Furniture,Chairs,568.55,1,0.2,54.14
ORD-11365,2022-09-27,2022-10-04,Corporate,New York,West,Furniture,Chairs,1520.14,10,0.3,64.06
ORD-11366,2022-09-27,2022-09-29,Consumer,Illinois,South,Office Supplies,Paper,38.34,2,0.0,12.93
ORD-11367,2022-09-27,2022-09-29,Corporate,Ohio,Central,Furniture,Tables,1891.18,4,0.2,350.92
ORD-11368,2022-09-29,2022-10-05,Home Office,Michigan,East,Technology,Phones,2975.72,1,0.3,188.5
ORD-11369,2022-09-29,2022-10-05,Corporate,Texas,South,Furniture,Chairs,1929.26,7,0.3,-149.17
ORD-11370,2022-09-30,2022-10-03,Consumer,Michigan,South,Technology,Phones,1223.91,6,0.2,21.56
ORD-11371,2022-10-01,2022-10-03,Consumer,Florida,West,Furniture,Furnishings,472.08,10,0.0,43.55
ORD-11372,2022-10-02,2022-10-04,Consumer,Florida,West,Technology,Copiers,1942.76,2,0.0,552.51
ORD-11373,2022-10-02,2022-10-08,Corporate,California,East,Technology,Copiers,1819.24,6,0.2,-10.75
ORD-11374,2022-10-04,2022-10-11,Consumer,Michigan,Central,Office Supplies,Binders,407.45,8,0.3,36.99
ORD-11375,2022-10-04,2022-10-11,Corporate,Georgia,West,Technology,Phones,1286.86,8,0.1,260.25
ORD-11376,2022-10-05,2022-10-09,Corporate,Illinois,East,Office Supplies,Art,137.35,9,0.2,7.36
ORD-11377,2022-10-07,2022-10-09,Corporate,Georgia,Central,Office Supplies,Binders,459.57,2,0.4,-28.88
ORD-11378,2022-10-08,2022-10-14,Corporate,New York,South,Furniture,Furnishings,992.98,3,0.1,265.17
ORD-11379,2022-10-08,2022-10-11,Consumer,Washington,East,Technology,Accessories,2181.62,1,0.1,40.71
ORD-11380,2022-10-09,2022-10-13,Consumer,California,South,Office Supplies,Envelopes,82.18,1,0.3,-8.02
ORD-11381,2022-10-09,2022-10-14,Consumer,California,Central,Furniture,Furnishings,1298.75,10,0.2,109.49
ORD-11382,2022-10-11,2022-10-14,Corporate,Ohio,South,Furniture,Chairs,355.12,4,0.0,119.81
ORD-11383,2022-10-11,2022-10-17,Home Office,California,South,Furniture,Tables,1106.35,1,0.2,24.97
ORD-11384,2022-10-14,2022-10-18,Corporate,Michigan,Central,Furniture,Chairs,1051.15,1,0.1,214.31
ORD-11385,2022-10-15,2022-10-20,Corporate,California,South,Office Supplies,Labels,47.36,9,0.0,6.27
ORD-11386,2022-10-16,2022-10-20,Corporate,Michigan,South,Office Supplies,Art,405.41,9,0.4,-4.91
ORD-11387,2022-10-17,2022-10-21,Home Office,Florida,South,Technology,Copiers,1730.42,1,0.1,224.69
ORD-11388,2022-10-17,2022-10-23,Consumer,Georgia,West,Office Supplies,Art,31.51,6,0.2,-0.01
ORD-11389,2022-10-19,2022-10-21,Corporate,Illinois,Central,Furniture,Chairs,946.53,10,0.2,12.07
ORD-11390,2022-10-21,2022-10-23,Corporate,Texas,Central,Technology,Accessories,339.94,8,0.3,52.04
ORD-11391,2022-10-21,2022-10-24,Consumer,Washington,South,Furniture,Chairs,1964.27,9,0.3,270.96
ORD-11392,2022-10-22,2022-10-24,Corporate,Michigan,West,Furniture,Chairs,1722.19,6,0.4,-133.31
ORD-11393,2022-10-23,2022-10-26,Corporate,Illinois,Central,Furniture,Tables,1925.19,3,0.3,-78.78
ORD-11394,2022-10-24,2022-10-31,Home Office,California,East,Office Supplies,Binders,476.2,2,0.1,142.12
ORD-11395,2022-10-25,2022-11-01,Home Office,Washington,South,Technology,Laptops,2192.82,9,0.0,755.08
ORD-11396,2022-10-25,2022-11-01,Corporate,California,Central,Technology,Phones,1794.71,9,0.2,50.01
ORD-11397,2022-10-26,2022-10-28,Consumer,New York,Central,Technology,Laptops,1423.59,8,0.4,39.96
ORD-11398,2022-10-26,2022-11-02,Consumer,Washington,East,Office Supplies,Paper,45.81,6,0.4,1.68
ORD-11399,2022-10-28,2022-11-03,Corporate,Texas,South,Furniture,Chairs,1964.24,6,0.0,210.24
ORD-11400,2022-10-30,2022-11-05,Home Office,Washington,South,Furniture,Bookcases,1605.93,5,0.3,276.81
ORD-11401,2022-10-30,2022-11-01,Consumer,Illinois,Central,Technology,Laptops,2842.36,10,0.1,818.72
ORD-11402,2022-10-31,2022-11-03,Home Office,Georgia,Central,Technology,Laptops,1660.09,6,0.4,237.71
ORD-11403,2022-11-01,2022-11-07,Corporate,New York,East,Furniture,Chairs,2000.56,4,0.0,197.06
ORD-11404,2022-11-01,2022-11-07,Home Office,New York,South,Office Supplies,Labels,316.79,1,0.4,20.75
ORD-11405,2022-11-02,2022-11-05,Corporate,Florida,Central,Furniture,Furnishings,740.93,5,0.4,31.26
ORD-11406,2022-11-02,2022-11-09,Consumer,Ohio,Central,Furniture,Tables,1776.5,2,0.2,-2.11
ORD-11407,2022-11-04,2022-11-10,Corporate,New York,South,Technology,Copiers,2316.91,9,0.2,420.49
ORD-11408,2022-11-04,2022-11-07,Home Office,Florida,South,Technology,Accessories,2075.98,7,0.3,-200.06
ORD-11409,2022-11-05,2022-11-09,Corporate,Michigan,East,Office Supplies,Binders,18.76,10,0.1,2.01
ORD-11410,2022-11-05,2022-11-11,Consumer,New York,Central,Furniture,Bookcases,2417.7,7,0.3,-75.91
ORD-11411,2022-11-05,2022-11-07,Consumer,Ohio,East,Technology,Copiers,2569.08,3,0.0,299.61
ORD-11412,2022-11-05,2022-11-10,Home Office,New York,South,Furniture,Bookcases,924.52,1,0.1,235.21
ORD-11413,2022-11-05,2022-11-10,Consumer,Georgia,West,Technology,Laptops,2913.06,7,0.4,-353.59
ORD-11414,2022-11-05,2022-11-07,Home Office,Georgia,South,Furniture,Tables,1188.89,5,0.1,10.4
ORD-11415,2022-11-06,2022-11-11,Home Office,California,West,Furniture,Bookcases,1317.8,6,0.0,327.78
ORD-11416,2022-11-06,2022-11-13,Corporate,Ohio,South,Furniture,Furnishings,422.7,3,0.1,36.63
ORD-11417,2022-11-07,2022-11-11,Consumer,California,West,Office Supplies,Labels,266.42,10,0.4,33.53
ORD-11418,2022-11-08,2022-11-15,Corporate,Ohio,South,Office Supplies,Envelopes,645.7,9,0.1,8.7
ORD-11419,2022-11-09,2022-11-11,Consumer,Illinois,West,Office Supplies,Art,497.76,6,0.3,5.73
ORD-11420,2022-11-09,2022-11-12,Corporate,Washington,South,Office Supplies,Labels,263.0,6,0.3,33.21
ORD-11421,2022-11-10,2022-11-16,Corporate,Georgia,East,Technology,Phones,3603.07,10,0.2,847.73
ORD-11422,2022-11-11,2022-11-15,Corporate,Texas,Central,Furniture,Chairs,1555.49,5,0.0,244.42
ORD-11423,2022-11-12,2022-11-14,Consumer,Illinois,East,Furniture,Furnishings,2075.25,10,0.2,52.5
ORD-11424,2022-11-13,2022-11-16,Consumer,Florida,East,Technology,Accessories,2313.23,9,0.4,-98.14
ORD-11425,2022-11-15,2022-11-18,Consumer,Ohio,East,Technology,Phones,2650.14,6,0.0,323.63
ORD-11426,2022-11-17,2022-11-19,Home Office,Texas,South,Furniture,Furnishings,603.23,5,0.3,105.85
ORD-11427,2022-11-17,2022-11-20,Corporate,Ohio,South,Office Supplies,Paper,77.85,2,0.2,7.92
ORD-11428,2022-11-18,2022-11-21,Consumer,Florida,Central,Furniture,Chairs,675.51,6,0.0,41.66
ORD-11429,2022-11-19,2022-11-21,Corporate,Georgia,Central,Office Supplies,Art,35.94,6,0.0,3.69
ORD-11430,2022-11-21,2022-11-24,Consumer,Georgia,Central,Furniture,Chairs,2270.92,1,0.0,305.99
ORD-11431,2022-11-22,2022-11-25,Home Office,Florida,East,Technology,Copiers,3719.67,8,0.2,463.05
ORD-11432,2022-11-24,2022-11-30,Corporate,Texas,South,Furniture,Tables,1208.44,2,0.1,210.3
ORD-11433,2022-11-25,2022-12-01,Corporate,New York,West,Office Supplies,Binders,342.14,9,0.3,43.67
ORD-11434,2022-11-26,2022-12-03,Corporate,Illinois,West,Technology,Laptops,1288.29,7,0.4,-56.79
ORD-11435,2022-11-27,2022-11-30,Corporate,Georgia,Central,Office Supplies,Binders,582.54,5,0.1,165.4
ORD-11436,2022-11-28,2022-12-04,Home Office,Pennsylvania,South,Furniture,Furnishings,2334.62,6,0.4,-56.42
ORD-11437,2022-11-30,2022-12-05,Consumer,New York,West,Furniture,Bookcases,2057.5,7,0.2,191.14
ORD-11438,2022-12-03,2022-12-10,Consumer,Texas,South,Furniture,Tables,1358.92,6,0.3,-52.45
ORD-11439,2022-12-03,2022-12-09,Home Office,Texas,South,Technology,Accessories,2411.71,8,0.3,-106.5
ORD-11440,2022-12-04,2022-12-09,Corporate,Illinois,West,Furniture,Tables,948.96,4,0.4,101.07
ORD-11441,2022-12-06,2022-12-11,Home Office,Washington,Central,Technology,Accessories,1013.76,7,0.3,-79.73
ORD-11442,2022-12-06,2022-12-10,Consumer,Illinois,Central,Furniture,Furnishings,300.45,4,0.3,54.75
ORD-11443,2022-12-06,2022-12-09,Corporate,Pennsylvania,Central,Office Supplies,Paper,335.91,10,0.1,41.26
ORD-11444,2022-12-09,2022-12-15,Home Office,Michigan,West,Office Supplies,Binders,529.53,3,0.2,106.3
ORD-11445,2022-12-09,2022-12-15,Corporate,New York,West,Office Supplies,Paper,224.61,6,0.2,35.51
ORD-11446,2022-12-10,2022-12-16,Corporate,Georgia,East,Technology,Phones,3066.89,3,0.1,602.32
ORD-11447,2022-12-13,2022-12-16,Consumer,Washington,Central,Furniture,Tables,504.44,7,0.2,107.33
ORD-11448,2022-12-13,2022-12-19,Consumer,California,West,Office Supplies,Binders,356.4,2,0.4,-23.26
ORD-11449,2022-12-14,2022-12-17,Consumer,Illinois,West,Furniture,Furnishings,1180.31,1,0.2,-45.71
ORD-11450,2022-12-14,2022-12-17,Corporate,New York,West,Office Supplies,Binders,94.45,7,0.3,12.25
ORD-11451,2022-12-15,2022-12-17,Consumer,New York,West,Office Supplies,Art,13.01,7,0.4,-0.33
ORD-11452,2022-12-16,2022-12-22,Home Office,Michigan,West,Technology,Laptops,2161.94,4,0.3,-180.76
ORD-11453,2022-12-16,2022-12-21,Home Office,California,South,Furniture,Bookcases,2533.5,5,0.2,45.19
ORD-11454,2022-12-16,2022-12-20,Home Office,Michigan,Central,Technology,Phones,1367.28,7,0.3,-12.06
ORD-11455,2022-12-19,2022-12-23,Corporate,Georgia,East,Furniture,Chairs,699.13,8,0.2,-34.65
ORD-11456,2022-12-19,2022-12-23,Corporate,California,East,Office Supplies,Labels,477.59,7,0.3,90.77
ORD-11457,2022-12-22,2022-12-25,Consumer,Michigan,South,Office Supplies,Paper,155.87,7,0.0,38.8
ORD-11458,2022-12-22,2022-12-25,Home Office,New York,South,Furniture,Bookcases,1962.48,6,0.2,401.38
ORD-11459,2022-12-22,2022-12-28,Home Office,Texas,West,Office Supplies,Paper,282.21,8,0.1,25.65
ORD-11460,2022-12-22,2022-12-29,Corporate,Michigan,East,Technology,Phones,1444.07,9,0.3,164.32
ORD-11461,2022-12-23,2022-12-30,Corporate,Illinois,West,Office Supplies,Binders,533.29,5,0.3,-24.27
ORD-11462,2022-12-23,2022-12-25,Corporate,Michigan,West,Furniture,Tables,1046.22,7,0.4,126.16
ORD-11463,2022-12-23,2022-12-27,Home Office,Ohio,South,Furniture,Tables,2122.53,4,0.2,520.99
ORD-11464,2022-12-23,2022-12-26,Consumer,Pennsylvania,West,Furniture,Furnishings,1992.99,7,0.0,334.74
ORD-11465,2022-12-23,2022-12-25,Consumer,Florida,West,Technology,Laptops,2409.92,2,0.3,236.91
ORD-11466,2022-12-26,2023-01-02,Home Office,Georgia,East,Furniture,Furnishings,323.79,3,0.3,20.51
ORD-11467,2022-12-26,2022-12-30,Consumer,Illinois,South,Office Supplies,Envelopes,464.84,7,0.0,46.58
ORD-11468,2022-12-27,2022-12-30,Home Office,Washington,Central,Office Supplies,Art,510.26,3,0.4,12.82
ORD-11469,2022-12-28,2023-01-02,Home Office,Michigan,Central,Furniture,Tables,2481.99,8,0.2,-92.51
